Buchanan 3 DT, 7.471476700, 9.085223300
Buchanan DT, 7.472475000, 9.086918100
BUHARI ABUBAKAR O-NEW, 7.401308500, 9.116992300
Buhari Close, Area 8 DT, 7.490564900, 9.034744700
build point, 7.475125200, 9.101075600
Build point estate katampe, 7.474904300, 9.100956200
building after uba koforiduia street zone 2, 7.459849100, 9.056516600
Building by block industry by mabushi, 7.456397100, 9.090396700
Building By Niger Delta, 7.580439000, 9.026423100
Building close to 327 deluxe apartment, 7.437151700, 9.079205500
BUILDING_MATERIALS S/S, 7.511401700, 9.015708300
BUJUMBURA DT (10 BUJUMBURA STREET), 7.461682700, 9.076221400
Buka Umar s/s, 7.273741900, 9.104143400
Bukar Abubakar S/S, 7.356419500, 9.046979600
bukka transformer, 7.614555500, 9.018405700
Bukkis Garden Dt, 7.449656800, 9.099782800
bukpe relief, 7.070411700, 8.951490000
Bulasawa petroleum Nig. LTD., 7.213652000, 9.176158200
BULLET  S/S, 7.507663700, 9.049073300
BULLET CONSTRUCTION, 7.502823300, 9.057073300
BULLET MADU, 7.591531200, 9.020073200
BULUTI SAGALTICI, 7.444826100, 9.021198300
BUMBUNA, 7.464745700, 9.053938500
BUMSA PLAZA, 7.305260000, 9.142466700
Buntu ss, 7.220288900, 9.215359900
BURATAI COMMUNITY, 7.607100200, 9.017886100
BUREAU OF PUBLIC PROCUREMENT, 7.511805000, 9.058556700
BUREAU_OF_PUBLIC_PROCURMENT_NEW_SS, 7.511656700, 9.058595000
BURGER KING, 7.485360100, 9.070209300
BURIAL GROUND, 7.593921400, 9.012207700
BURIAL GROUND RELIEF TRANSFORMER, 7.557053800, 8.976817000
BURIAL GROUND TRANSFORMER, 7.560101300, 8.978468000
BURIAL_GROUND_S/S, 7.351360000, 9.159808300
BURKINA FASO, 7.466446700, 9.035141700
BURKINA FASO CLOSE S/S, 7.365220300, 9.127448400
BURLISAN, 7.420501700, 9.009941700
BUSH BAR, 7.097330200, 8.930196600
BUTUK_S/S, 7.360586700, 9.174406700
BUZI CLOSE SUBSTATION, 7.483319500, 9.098387200
Buzunkure substation, 7.250714500, 8.826053400
BWARI PLAZA, 7.382193900, 9.271506800
BWARI PUMPING STATION, 7.393343300, 9.193033300
B-WING B4 CBN QTRS KARU, 7.569939900, 8.996805500
BY 7TH AVENUE GATE S/S, 7.392016700, 9.119416700
BY ANGLICAN CHURCH, 7.528588700, 9.047218200
BY APO MECHANIC VILLAGE FIRST GATE DT, 7.497862200, 8.958827700
by Avery hotel opposite no 28 manbolo street zone 2, 7.462321300, 9.057960900
By Ben villa, 7.286215000, 9.108330000
By BENFORD SCHOOL, 7.438498100, 8.995421000
By Block Industry 2, 7.472541000, 9.097495000
By Block Industry 3, 7.472211400, 9.097479000
BY BORNY WEST HOTEL DT(PUBLIC), 7.498643700, 8.949802800
By burial ground, 7.576868500, 9.009106700
By cac, 7.579197500, 9.014370900
BY CHEVRON 2 COY OFFICE S/S JUSTICE MOHD. BELLO STREET ASOKORO 1 S/S, 7.518038300, 9.038506700
by chief guest Inn, 7.308640000, 9.080435000
By chief gwagwa, 7.316538600, 9.087790900
BY CITEC GATE, 7.401270300, 9.119299800
BY COLVENT SUBSTATION, 7.058567700, 8.930188000
BY CORNER SHOP, 7.563564800, 9.007180700
BY DANATA ESTATE, 7.528914300, 9.039193700
By Fulani hut, 7.437410500, 9.082493600
By green house FHA, 7.577999500, 9.015840300
By House 20 Zone B DT, 7.507327900, 8.982093300
BY IEC JUNCTION S/S , PLOT 237. IEC VILLA CRESENT, 7.454828500, 9.017483600
BY KOGI GOVERNOR LODGE S/S, 7.521485000, 9.030978300
by machima security post .  zone 2, 7.466328500, 9.060970300
By Maigida Multi-Biz DT, 7.498213800, 8.964354400
BY MALCOM X ST SS, 7.411546700, 9.113916700
BY MEDITERRENEAN HOTEL_NEW, 7.519645000, 9.032756700
BY MOPOL 45 BASE, 7.265521700, 9.119953300
BY MTN MAST, 7.526541700, 9.018516700
BY MYRA EVENT CENTRE S/S 1, 7.515351800, 9.023410200
BY MYRA EVENT CENTRE S/S 2, 7.515595000, 9.023331700
BY MYRA EVENT CENTRE S/S 3, 7.515595000, 9.023331700
BY NASIRU HOUSE 39 S/S, 7.525506700, 9.031951700
by no 3 manbolo street zone 2, 7.466246700, 9.061011700
BY NO 4B MAMMAM NASIR STREET S/S_NEW, 7.519721700, 9.032178300
BY NO 50 MAMMAN NASIR STREET S/S, 7.523083300, 9.028693300
BY PAKISTAN EMBASSY, 7.461765000, 9.045143300
BY POLICE, 7.564060000, 8.984395000
by primary school old kutunku substation, 7.055666600, 8.929334500
By Providence court, 7.454200000, 9.090424200
BY REX LAWSON JUNCTION, 7.382975000, 9.114300000
BY ROMANIAN EMBASSY 76 NELSON MANDELA STREET S/S ASOKORO, 7.526106700, 9.037845000
BY RUSSIAN EMBASSY, 7.469603100, 9.047596200
BY SEYCHELLES S/S, 7.367012500, 9.125508500
BY SWEDEN EMBASSY S/S, 7.520930000, 9.029785000
BY TARABA GOV. LODGE, 7.521988300, 9.032380000
BY TRAFFIC OPP STUDIO 24 SS, 7.404792900, 9.102936400
BY VOYAGE INT SCHOOL, 7.429386500, 9.000866000
By Welder DT, 7.498742700, 8.954896300
BY ZENITH BANK DURUMI DT, 7.469846700, 9.026300000
BY_DEPOWA_SCHOOL_NEW_S/S, 7.541043300, 9.048410000
BY_DEPOWA_SCHOOL_NEW_S/S2, 7.541043300, 9.048410000
BY_NIAKK_GARDEN_SS1, 7.516476700, 9.010198300
BY_NNPP_HOUSE_NEW_SS, 7.507936700, 9.048476700
BY_OLAYINKA_AUTOS SS, 7.430818300, 9.117316700
BYAZHIN MAIN 1, 7.334946900, 9.166199100
C 3 S/S BUA ESTATE, 7.415794200, 9.088603400
C 8 S/S, 7.405305000, 9.045256700
C WAY STAFF QUARTERS DAKIBIYU, 7.411637400, 9.055303200
C&S CHURCH DT, 7.476835000, 9.037051700
C.A.C CHURCH BY 33 ROAD GBAZANGO, 7.319422800, 9.152866000
C.I.C COMPANY DT, 7.390179900, 9.063436600
C.O.Z.A_ SS, 7.506346700, 9.005235000
C.V.S PLAZA DT (145B ADETOKUNBO ADEMOLA), 7.480433300, 9.079453300
C1, 7.433907300, 9.121928700
C1 S/S BUA ESTATE, 7.416842600, 9.091066400
C10, 7.441583500, 9.123248100
C2, 7.417308300, 9.089263300
C2, 7.485669500, 9.088923500
C3, 7.438668200, 9.123996600
C3, 7.487622100, 9.140758700
C4, 7.439063100, 9.123883200
C4, 7.479098800, 9.085432400
C5, 7.439327300, 9.123475600
C7, 7.442161800, 9.125103100
C8, 7.443133200, 9.124403100
CAC CHURCH, 7.475436700, 9.102201700
CAC CHURCH BEHIND AES, 7.414244900, 9.041178300
CAC Church DT, 7.475398400, 9.102196900
CAC Church Durumi 701/702, 7.463834800, 9.030461100
CAC CHURCH S/S, 7.377313300, 9.138895000
CAC DT, 7.455456700, 9.059675000
CAC QTRS S/S, 7.387982300, 9.062440900
CAC SUBSTATION, 7.589495658, 9.027027027
CACHES SUBSTATION, 7.494539800, 9.086864800
Cachez Ltd, 7.000000000, 9.000000000
Cadastral zone B06, 7.450157000, 9.089977000
CADILLAC, 7.552840600, 8.969380000
Cadis Event Center, 7.378075000, 9.161638300
CAIRO 1 (6 CAIRO STREET), 7.478536700, 9.075331700
Cairo 2 (7 CAIRO STREET), 7.478572900, 9.075450500
Cairo 3 (16 CAIRO STREET), 7.480093800, 9.074763000
CAJAAR ESTATE SECOND TRANSFORMER  OROZO, 7.587645200, 8.908503400
CAJAAR ESTATE TRANSFORMER OROZO, 7.588066700, 8.903406900
CAJETHAN, 7.209111000, 9.192133100
Calabar church, 7.080796700, 8.929816700
Calabar Estate, 7.210915000, 9.109775000
calabar s/s1, 7.330585800, 8.932406900
Calabar Street DT, 7.487636100, 9.037319900
Calcitbond, 7.223286700, 9.140795000
Calico hotel and suites, 7.409142700, 9.099257500
CALIFORNIA S/S, 7.355200600, 9.068013800
CALLIPER FACTORY, 7.263096700, 8.884821700
CALVARY FAMILY KURUDU, 7.554941500, 8.939518500
CALVARY PLAZA, 7.584486500, 9.011555800
CALVARY ROAD TRANSFORMER, 7.602195000, 9.034785000
CAM DAIRY FOOD LIMITED, 7.342865000, 9.066561700
Camic estate, 7.103471400, 8.921356700
camila bake cream substation, 7.608120114, 9.045045045
CAMP CLEVER HOMES, 7.363154400, 8.948490900
CAMP DAVID ESTATE S/S 2, 7.352985000, 9.110351700
CAMP DAVID ESTATE S/S 3, 7.352021700, 9.109946700
CAMP DAVID GARDEN ESTATE S/S 1, 7.351761000, 9.109362600
CAMPO GALIANO DT, 7.454538300, 9.060981700
CANAANESTATE TX3, 7.370458300, 9.093960000
CANAANTX1, 7.373008300, 9.096526700
CANAANTX2, 7.370408300, 9.095008300
CANADA CLOSE S/S, 7.370315000, 9.124246700
Candido, 7.301482600, 9.077554600
CANES COURT S/S_NEW, 7.397896700, 9.082495000
CANOPY, 7.449798100, 9.068297300
CAPADDOR PLAZA, 7.476284700, 9.090161400
CAPAX, 7.397548300, 9.037143300
CAPITAL CENTRUM, 7.486008300, 9.085111700
CAPITAL HEALTH SURGICAL CENTER, 7.394886700, 9.087078300
CAPITAL MARKET, 7.487042200, 9.028487200
Capital rose substation, 7.485666900, 9.085147300
CAPPA, 7.408110700, 9.074259800
CAPPADOR CENTER (BESIDE OLD BANEX), 7.468808000, 9.084446400
CAPPADORE MALL, 7.465434600, 9.074670000
CAPPADOR'S PLACE DT (OFF ADEMOLA ADETOKUNBO), 7.479441700, 9.078012200
CAPRI SUITE, 7.216105000, 8.891100000
CAPTAIN DT, 7.377263300, 9.265631700
CAPTAIN KENEDY, 7.391127400, 9.073728800
Captain relief by Angelica, 7.376100000, 9.265636700
CAPTAIN S/S, 7.309009100, 9.148520900
CAPTAIN TARFA, 7.584733900, 9.010437300
Captine Ali, 7.500088400, 9.129603100
CAPVILLE, 7.375609100, 9.127864300
CAR WASH DT (PRIVATE POLE MOUNT), 7.503717800, 8.977791500
car wash S/S by Shariah court junction, 7.478538440, 8.997297217
Caramelo, 7.448689300, 9.073973700
CARDINAL ONAIYEKAN, 7.491906100, 9.038138600
Care & Cuddles DT, 7.440792700, 9.099962800
Caribou s/s, 7.506500000, 9.134080000
cari-cari, 7.632235000, 9.004621700
CARLTON COURT DT, 7.449410100, 9.102233100
CARNEGIES S/S, 7.347012600, 9.055166900
CAROLINE  MEDICAL CENTRE, 7.435089500, 9.001879600
Carter_Grove_Estate, 7.487551700, 8.996426700
Carters Court DT 1, 7.486997400, 8.990581800
carters Court DT 2, 7.488834500, 8.989475400
CASA PERDANA., 7.381290000, 9.076103300
CASABLANCA DT, 7.465116700, 9.076956700
CASALAVORO WUSE 2, 7.482125800, 9.069424000
CASALINDA HOTEL, 7.487381700, 9.079278300
Cashew field by Adesuwa Crescent 1, 7.429137700, 9.094198100
Cashew field by Adesuwa Crescent 2, 7.429209700, 9.094199500
Cashew field by Adesuwa Crescent 3, 7.429139900, 9.094217900
CASSANDRA ESTATE S/S, 7.590611700, 9.011930000
CASSAVA VILLAGE, 7.294366700, 9.135128300
CASSIA ESTATE TRANSFORMER, 7.633128300, 9.012941700
CASTLE HILL ACADENY S/S, 7.397231700, 9.089430000
casuwadare substation, 7.085434100, 8.937691200
CATERPILLAR_S/S, 7.262083300, 9.150770000
CATHEDRAL CHUCH LIFE CAMP, 7.396683000, 9.079720400
CATHERINE _INT_SCH, 7.383675000, 9.136461700
CATHOLIC, 7.549581000, 8.945790400
Catholic 1 DT, 7.441684800, 8.943519600
catholic chaplaincy archangels chapel nyanya, 7.575696700, 9.030205300
Catholic Church, 7.434248300, 9.126146500
CATHOLIC CHURCH  S/S, 7.311371600, 9.157471400
Catholic church area 3, 7.482918800, 9.030194500
Catholic church DT, 7.378493800, 9.164947300
Catholic Church gosa, 7.310761700, 8.938246700
Catholic Church maitama, 7.487305800, 9.083659500
Catholic Church Relief substation, 7.331065000, 9.189145000
CATHOLIC CHURCH S/S, 7.311421700, 9.157353300
Catholic Church sabon gari, 7.368793200, 9.264501700
Catholic Church substation, 7.330728300, 9.189595000
Catholic Church transformer, 7.635655300, 9.008441700
CATHOLIC CHURCH_S/S, 7.589875222, 9.045045045
Catholic junction sabon gari, 7.372091700, 9.264920000
CATHOLIC SECRETARIAT S/S 1, 7.472838281, 9.018169403
CATHOLIC SECRETARIAT S/S 2, 7.473949998, 9.020123733
Catholic substation, 7.626171800, 9.010431700
Catholic substation KABAYI, 7.589875222, 9.045045045
Catholic xformer, 7.392452400, 9.003303100
CATHOLIC ZUBA, 7.226065827, 9.099099099
CATHOLIC_CHURCH_S/S 62 ROAD, 7.377443300, 9.118345000
CBA S/S 1, 7.515653300, 9.088523300
CBA S/S 2, 7.515435000, 9.087993300
CBA S/S 3, 7.514185000, 9.090400000
CBN 1, 7.358528800, 8.990347000
CBN CLINIC, 7.497333300, 9.030130000
CBN ESTATE, 7.452213300, 9.074921800
CBN ESTATE 2., 7.452077000, 9.074855000
CBN ESTATE TRANSFORMER SUB E, 7.451641700, 9.075715800
CBN ESTATE TRANSFORMER SUB F, 7.452355600, 9.075501600
CBN ESTATE TRANSFORMER(SUB) D, 7.451673900, 9.075760700
CBN guest house S/S, 7.490745000, 9.102631600
CBN ITI GUEST HOUSE DT, 7.473535000, 9.082076700
CBN QTR BIRINI KEBI, 7.481648400, 9.025238300
CBN QTR BIRINI KEBI 2, 7.481473300, 9.022846800
CBN QTR BIRINI KEBI 3, 7.482320700, 9.022124700
CBN Qtrs, 7.469946415, 9.011086453
CBN QTRS 5, 7.474888300, 9.070338300
CBN QUARTER 1, 7.477371700, 9.070766700
CBN QUARTER DT 7, 7.475887700, 9.071544400
CBN QUARTER DT8, 7.477100000, 9.069816700
CBN Quarters 2, 7.476178300, 9.071338300
CBN Quarters 3, 7.475415200, 9.070303400
CBN quarters 4, 7.477271800, 9.070420700
CBN QUARTERS BY EDDY VIC 2, 7.491038300, 9.030673300
CBN QUARTERS BY EDDY VIC 3, 7.490176700, 9.029638300
CBN QUARTERS BY EDDY VIC 5, 7.492256700, 9.030075000
CBN QUARTERS BY EDDYVIC 1, 7.492453300, 9.031305000
CBN quarters DT 6, 7.475853300, 9.069630000
CBN QUARTERS GARKI 2, 7.491066700, 9.029276700
CBN QUARTERS UBIAJA CRESCENT 1, 7.490130000, 9.017283300
CBN QUARTERS UBIAJA CRESCENT 2, 7.490290000, 9.017190000
CBN QUARTERS UBIAJA CRESCENT 3, 7.491036700, 9.016865000
CBN QUARTERS UBIAJA CRESCENT 4, 7.491033300, 9.016831700
CBN QUARTERS UBIAJA CRESCENT 5, 7.491699600, 9.016518000
CBN QUARTERS ZARIA STREET 1, 7.496086700, 9.028620000
CBN QUARTERS ZARIA STREET 2, 7.495635000, 9.027878300
CBN QUARTERS ZARIA STREET 3, 7.494261700, 9.026846700
CBN QUARTERS ZARIA STREET 4, 7.495310000, 9.027306700
CBN QUARTERS ZARIA STREET 5, 7.495785000, 9.028653300
CBN quaters, 7.452010100, 9.075919500
Cbn quaters 1, 7.451995600, 9.074531000
CBN quaters SS D, 7.451589800, 9.075206700
CBN quaters SS F, 7.452152900, 9.075359400
CBN substation 3, 7.452429900, 9.076101700
CBN(NIRSAL), 7.000000000, 9.000000000
CBN_QTRS_DT9, 7.477111700, 9.069841700
CBS TR1, 7.362754800, 8.952851800
CBS TR2, 7.360903600, 8.952218400
CCECC, 7.410436700, 9.003598300
CCECC AK OFFICE S/S, 7.353963800, 9.043644300
CCECC NIGERIA LIMITED, 7.494955000, 9.065163300
CCECC_WORKSHOP SS, 7.347210000, 9.041798300
C-CERAMACA, 7.396040000, 9.038733300
C-CLOSE S/S, 7.401970000, 9.117938300
CECILE BY CONSTRIX REAL ESTATE SUBSTATION, 7.480649900, 9.100340700
cedar apartment, 7.426778300, 9.041738300
Cedar Crest Hospital, 7.000000000, 9.000000000
CEDAR_WOOD_ESTATE_RELIEF, 7.355955300, 9.181386200
CEDARCREST HOSPITALS 1, 7.486993300, 8.992393300
CEDARCREST HOSPITALS 2, 7.488216100, 8.992746500
CEDER_WOOD_S/S, 7.354383300, 9.179496700
Cedi Plaza, 7.000000000, 9.000000000
CEEDER VILLA ESTATE S/S, 7.587516700, 9.013138300
CEES GARDEN ESTATE, 7.435589000, 8.979513800
CEEZALI S/S, 7.354234900, 8.964611700
cele relief 1R, 7.361401700, 8.996558300
cele relief transform, 7.366680100, 9.004836600
cele substation, 7.366273300, 9.002640200
Cele Transformer, 7.347153300, 8.985258300
CELEBRITY TOURIST HOTEL, 7.608883439, 9.081081081
Celestial church Apese, 7.356521000, 8.955308900
CELINA AYOM CRS Close, 7.422385000, 9.087283300
Centage Estate S/S L, 7.484676700, 8.984328300
Centage Estate S/S R, 7.483485000, 8.985485000
CENTRAL, 7.230845100, 8.879866600
CENTRAL MOSQUE, 7.501418300, 8.980300000
CENTRAL MOSQUE ANGWAN GEDE, 7.228448300, 8.877643300
Central mosque Dt, 7.445545600, 8.949680100
CENTRAL PARK, 7.491893300, 9.064256700
centre mosque zuba, 7.212773300, 9.095348300
Centry court substation, 7.494468300, 9.089072700
CENTURY 21 S/S, 7.361840000, 9.143301700
CENTURY S/S, 7.358424000, 9.137383900
CESEARGATE HOTEL, 7.590244600, 9.020909900
CETPOWER (opp ASO) DT, 7.488674100, 9.034222400
CFAO MOBILITY DT, 7.455240000, 9.060223300
CG MUSA FARM, 7.674393300, 8.904768300
CGC Construction company, 7.426931400, 9.004701800
CGC GONGOLA, 7.412634800, 9.022058100
CGC LIMITED, 7.429389900, 9.012848100
CGC NIGERIA LIMITED, 7.427516200, 9.005049000
CGC OFFICE, 7.464993100, 9.118807400
CGC s/s, 7.464988300, 9.118728300
CGC WORKSHOP, 7.459234200, 9.119618500
CGC YARD, 7.434042300, 9.119041600
Chafuyi Junction DT, 7.502062800, 8.946324600
CHAFUYI TR 1, 7.501992600, 8.946459500
CHAFUYI TR 2, 7.501544300, 8.946424800
CHAIRMAN, 7.367265000, 9.162873300
chairman resident, 7.227365000, 8.886427900
Chairman s/s, 7.327996900, 8.929194800
Chairman substation, 6.947609700, 8.479050400
Chairman suit DT 3, 7.498755900, 8.963851600
CHAIRMAN SUITE DT 1, 7.498712700, 8.963570600
CHAIRMAN SUITE DT 2, 7.498993300, 8.963505000
chairman transformer 2, 7.448446000, 9.047601800
CHAIRMAN_NEW_SS, 7.504563300, 8.988358300
Chamber Hotel, 7.365331700, 9.265281700
CHAMBIAN HERITAGE S/S_NEW, 7.519945000, 9.030625000
CHAMBIAN PLAZA (ECO BANK) S/S, 7.405235000, 9.117371700
CHAMBIAN PLAZA (MTN MASK) S/S, 7.404756700, 9.117278300
CHAMBIAN PLAZA PUBLIC S/S, 7.404675000, 9.117125000
CHAMBIAN PLAZA S/S, 7.404690000, 9.117208300
CHAMPION CITY OF LIFE CHURCH KOBI, 7.527035000, 9.008996700
CHAMPION_CHURCH_S/S, 7.348281700, 9.186508300
CHANDELIER, 7.309011700, 9.138403300
Changsheng Industry, 7.274558500, 8.870445100
CHANJA DATT 11, 7.464073300, 9.021575000
Chanja Datti recycling limited, 7.150953700, 9.002898800
CHANNEL COMPANY, 7.297185000, 9.136263300
CHANNEL TELEVISON S/S, 7.507491700, 9.025871700
CHARIS BAKERY, 7.590559600, 9.022616700
Charity Estate, 7.571942600, 9.016219200
CHARLES ADEBAYOR, 7.366983300, 9.154481700
CHARLES ADEBAYOR 2, 7.366983300, 9.154481700
CHARLES ADEBAYOR 5, 7.366930000, 9.154373300
CHARLES ADEBAYOR 6, 7.366515000, 9.154295000
CHARLES ADEBAYOR 8, 7.365776700, 9.153838300
Charles s/s, 7.272198100, 9.103662100
CHARLES_ADEBAYO_3_S/S, 7.366970000, 9.154415000
CHARLES_ADEBAYO_4_S/S, 7.367035000, 9.154381700
CHARLES_ADEBAYO_7_S/S, 7.365483300, 9.153708300
CHARLES_ADEBAYO_7_S/S (EXTENSION 3), 7.366440000, 9.154228300
CHARLES_ADEBAYO_S/S, 7.367320000, 9.154621700
CHARLIE_BOY_6TH AVENUE_S/S, 7.381620000, 9.121658300
CHARLSTON_PARK_S/S, 7.400981700, 9.045800000
CHARLTON PLACE 11 (EWORO) S/S_NEW, 7.376271700, 9.084018300
CHARMANDER ESTATE AJATTA, 7.554006400, 8.930289900
CHARRY FIELD QUARTERS, 7.566874100, 8.985525800
chateau hotel zone 6 Bissau street, 7.461517800, 9.068607900
CHATTERED ORIGIN AJATTA VILLAGE, 7.550281900, 8.928653300
CHATULA, 7.489486700, 9.131810000
CHAYIM DIAGNOTICS, 7.474220000, 9.091503300
CHECK IN HOTEL (37 DURBAN STREET), 7.483964500, 9.070200900
CHECK INN SIGNATURE HOTEL, 7.474339400, 9.080428200
CHECKERS APARTMENTS, 7.461349800, 9.086228700
CHECK-IN HOTEL, 7.486228300, 8.998300000
CHELSEA HOTEL DT, 7.489788300, 9.073348300
CHEMHEALTH, 7.417930800, 9.088646100
CHERRY FIELD COLLEGE, 7.568208800, 8.984477000
CHERRY FIELD QUARTERS, 7.566874100, 8.985525800
CHERRY VIEW ESTATE 11, 7.384241700, 9.055075800
CHERRYFIELD SHOOL S/S_NEW, 7.415398300, 9.092518300
CHERVILLE ESTATE S/S 2, 7.378993300, 9.103025000
CHERVILLE ESTATE S/S 5, 7.375350000, 9.101076700
Cherville_Estate_S/S_1, 7.379907700, 9.103251600
Cherville_Estate_S/S_3, 7.376884300, 9.102628200
Cherville_Estate_S/S_4, 7.375306300, 9.101089400
CHESSBON ESTATE S/S, 7.352162100, 9.067731700
CHESTER FRIES, 7.460829800, 9.054162800
CHIBIRI EXTENSION, 7.181885000, 8.900715000
Chibiri village, 7.179163300, 8.898798300
CHIBUZOR_CHINYERE S/S, 7.510395000, 9.014435000
CHIBUZOR_CHINYERE S/S1, 7.510623300, 9.014476700
CHIBUZOR_CHINYERE S/S2, 7.510786700, 9.014465000
CHIBUZOR_CHINYERE_STRT_NEW SS3, 7.511635000, 9.014453300
CHICKEN REPOBLIC, 7.409777900, 9.116665500
Chicken Republic, 7.478054800, 9.071461700
CHICKEN REPUBLIC (114 AMINU KANO CRESCENT BESIDE KFC), 7.471078700, 9.073578300
CHICKEN REPUBLIC 3RD AVENUE, 7.404651700, 9.103690000
CHICKEN REPUBLIC BANEX, 7.467941400, 9.081940500
Chicken Republic by banex, 7.467810200, 9.082010700
Chicken Republic DT, 7.488720200, 9.033750500
Chicken Republic food, 7.572249600, 9.020130000
CHICKEN REPUBLIC S/S, 7.398976700, 9.067111800
chicken transformer, 7.450375000, 9.047399900
CHICKEN_REPUBLIC, 7.400803300, 9.123136700
CHICKEN_REPUBLIC S/S, 7.496631700, 8.986941700
CHICKEN_REPUBLIC_SS, 7.488943300, 9.021510000
CHICO, 7.069308300, 8.957178300
CHICO_BAKERY_SS, 7.394843300, 9.134311700
CHIDA HOTEL, 7.434317700, 9.071659700
Chida International Hotel, 7.000000000, 9.000000000
CHIDA_HOTEL_SS, 7.509126700, 9.050361700
Chidiozie Close 1 DT, 7.423398800, 9.095609600
Chidiozie Close 3 DT, 7.423566400, 9.096229600
Chidozie Close 2 DT, 7.423513900, 9.095754900
Chief Baupma substation, 7.381995000, 9.173760000
CHIEF CHRIS ARBALEZE HOUSE 37 S/S, 7.414840000, 9.093241700
CHIEF EMEKA ANA, 7.587406700, 9.017760400
Chief Jafta, 7.498370700, 9.128045600
Chief Jerry, 7.338901900, 8.960007800
Chief Joseph obekpa., 7.388223600, 9.074110400
Chief Judge, 7.462743100, 9.060743000
chief junction Jiwa, 7.309455700, 9.081716900
CHIEF JUSTICE MANBILLA, 7.511420000, 9.079771700
CHIEF JUSTICE OF THE FEDERATION, 7.508400000, 9.057720000
CHIEF KUDURU S/S, 7.356888700, 9.290340500
Chief Oluwole Olanipekun, 7.400159000, 9.115450100
CHIEF OMEJE OKECHUKWU (OMECO), 7.499452000, 8.955227100
CHIEF PALACE 0046, 7.493709900, 9.137835700
CHIEF PALACE 1, 7.323003300, 9.153070000
CHIEF PALACE 2, 7.323164800, 9.153031900
Chief palace AsoC 1 substation, 7.571630329, 9.045045045
Chief Palace DT, 7.443946000, 8.951160700
CHIEF PALACE KPEYEGYI, 7.550656400, 8.958591300
CHIEF PALACE_MP01_001, 7.493776700, 9.137918300
Chief Philip Nwachukwu & Mr Ezra Danboyi, 7.352837400, 8.978536700
CHIEF TRANSFORMER GUZAPE, 7.513780000, 9.017290000
chief Udeeze, 7.493771700, 9.127680000
Chief Udenze, 7.496081700, 9.126410000
Chief Umeh DT (Efab estate), 7.462756800, 8.977339900
Chief_Babarinde_A.A_New, 7.422662700, 9.110508400
CHIEF_RELIEF S/S, 7.536006700, 9.013233300
CHIEF_SUBSTATION_NEW SS, 7.533653300, 9.014150000
CHIGOZIE_S/S, 7.371358300, 9.164106700
CHIGOZIL_GARDEN_S/S, 7.354626700, 9.157528300
CHIKA BY CATHOLIC CHURCH, 7.405164200, 8.991814800
CHIKA BY ECWA CHURCH, 7.407836000, 8.992554000
CHIKA DOGO S/S, 7.408415000, 8.990690000
CHIKA PHASE II BY BURIAL GROUND, 7.407870100, 8.989890000
CHIKA PHASE2 SUBSTATION, 7.415998400, 8.989615400
CHIKAKORE 1, 7.341720000, 9.170868300
CHIKAKORE 2, 7.343098300, 9.175805000
CHIKEN REP, 7.491530000, 9.130128300
CHIKEN REPUBLIC, 7.369780000, 9.142888300
CHILDREN AFFAIRS (3 KOLDA STREET), 7.488186500, 9.070724800
Chimechefulam Ifeyinwa Nwoko, 7.350981700, 8.986433300
CHINA CULTURAL CENTRE, 7.454186700, 9.063783300
CHINEDU, 7.593251000, 9.022280400
CHINEDU 1, 7.325138500, 8.942307100
CHINEDU 2 S/S, 7.327118300, 8.938653300
CHINEDU GSM VILLAGE, 7.469656800, 9.054425600
Chinedu okoro. S/S, 7.382901700, 9.072987200
Chineidu s/s, 7.268816700, 9.108816700
CHINESE EMBASSY RESIDENCE 1, 7.487614900, 9.082967700
Chinese plaza substation, 7.483358600, 9.084331500
CHINESE RESTAURANT, 7.496108700, 9.045198000
Chinese substation, 7.066861100, 8.932049000
Chinyere Substation, 6.940538900, 8.486514900
CHIVITA WAREHOUSE IDU, 7.398613300, 9.036043300
CHOCOLATE MALL COMPACT, 7.478543300, 9.070180000
CHOICE/F STATION, 7.647350000, 9.009890000
chosen church, 7.432154800, 9.062658300
CHOSEN CHURCH S/S, 7.397994400, 9.115837200
CHOSEN PLAZA_MP01_001, 7.491321700, 9.129755000
CHOSEN TRANSFORMER DURUMI 2, 7.469661710, 9.013198850
CHRIS AZUBIKE S/S, 7.493213300, 9.127648300
Chris Emadebo, 7.385465000, 9.136726700
CHRIS JEMITOLA SS, 7.473476200, 9.092220500
chris sabu transformer, 7.359951400, 9.008136000
CHRIS_PAUL_S/S, 7.337588500, 9.157053100
Chriss Top Hotel, 7.354445600, 8.988802500
CHRIST APOSTOLIC CHURCH, 7.432108000, 9.005316900
CHRIST APOSTOLIC CHURCH S/S, 7.388822100, 9.068273200
CHRIST EMBASSY CHURCH DURUMI, 7.454869700, 9.024147700
CHRIST HIGH SCHOOL, 7.720701700, 8.910293300
CHRIST HOLY CHURCH, 7.450996100, 9.024442800
CHRIST HOLY CHURCH INT'L DURUMI, 7.462247900, 9.027390400
Christ the Door Parish DT, 7.485207400, 8.981208000
CHRISTAIN_EZE_NEW_SS, 7.509610000, 9.012805000
Christee Lodge DT 1, 7.463758100, 8.964791900
CHRISTER LODGE, 7.463957200, 8.964764700
christian family church area F nyanya, 7.573868200, 9.026955300
CHRISTIAN JOEL POLY, 7.213075000, 9.170474900
CHRISTIAN PILGRIMAGE, 7.491483300, 9.028900000
