Bus_DS_FCDA_Quarters_1_DT_Consumer, 7.4689510, 9.0854280
Bus_DS_Bangui_2_Consumer, 7.4794617, 9.0689933
Bus_DS_Bangui_1_Consumer, 7.4788859, 9.0693490
Bus_DS_Birao_3_Consumer, 7.4801882, 9.0724714
Bus_DS_Cairo_3_16_CAIRO_STREET_Consumer, 7.4800938, 9.0747630
Bus_DS_Buchanan_2_DT_Consumer, 7.4713098, 9.0867781
Bus_DS_NAIROBI_1_DT_Consumer, 7.4666291, 9.0759049
Bus_DS_SHERIFF_COMPACT_DT_Consumer, 7.4669750, 9.0830183
Bus_DS_Tapeta_2_8b_TAPETA_STREET_Consumer, 7.4823200, 9.0772650
Bus_DS_LIBREVILLE_DT_3_18LIBREVILLE_STREET_Consumer, 7.4604939, 9.0764927
Bus_DS_Blantyre_2_14_Blantyre_street_Consumer, 7.4850765, 9.0745568
Bus_DS_Birao_2_Consumer, 7.4796093, 9.0732225
Bus_DS_Durban_2_36_DURBAN_STREET_Consumer, 7.4841517, 9.0703739
Bus_DS_Seguela_2_Opposite_6_Seguela_Street_Consumer, 7.4843466, 9.0787482
Bus_DS_Parakou_2_DT_Consumer, 7.4675974, 9.0797985
Bus_DS_GITUA_PLAZA_Consumer, 7.4760283, 9.0732317
Bus_DS_Pakali_DT_Consumer, 7.4760086, 9.0827178
Bus_DS_MONROVIA_DT_2_MOROVIA_STREET_OPPOSITE_BON_HOTEL_Consumer, 7.4735583, 9.0837300
Bus_DS_USMAN_BIN_AFFAN_DT_Consumer, 7.4704133, 9.0841001
Bus_DS_Pencon_compact_Consumer, 7.4862400, 9.0787100
Bus_DS_Lobito_3_Consumer, 7.4916816, 9.0743887
Bus_DS_Embu_compact_DT_Consumer, 7.4716800, 9.0786467
Bus_DS_YALINGA_2_Consumer, 7.4785146, 9.0722377
Bus_DS_DBM_COMPACT_DT_Consumer, 7.4648664, 9.0796834
Bus_DS_Kumasi_1_DT_Consumer, 7.4781233, 9.0833700
Bus_DS_Hombori_street_DT_Consumer, 7.4863366, 9.0773286
Bus_DS_Bangui_dt_Consumer, 7.4813297, 9.0689744
Bus_DS_KUMASI_6_DT_Consumer, 7.4773496, 9.0794612
Bus_DS_AGADEZ_3_TRANSFORMER_Consumer, 7.4728500, 9.0762000
Bus_DS_COMPACT_S_S_BY_TAPETA_BY_NO_2_SEGUELA_Consumer, 7.4832768, 9.0778225
Bus_DS_PORT_ELIZABETH_DT_Consumer, 7.4664081, 9.0772662
Bus_DS_WUMBA_DUSTBIN_DT_Consumer, 7.4859005, 8.9669950
Bus_DS_BANEX_JUNCTION_COMPACT_DT_Consumer, 7.4664333, 9.0814517
Bus_DS_Binos_Plaza_DT_Consumer, 7.4709970, 8.9722054
Bus_DS_Urban_shelter_cluster_2_DT_Consumer, 7.4578598, 8.9646739
Bus_DS_3rd_Avenue_Consumer, 7.4517495, 8.9643780
Bus_DS_Efab_City_Estate_DT_8_Consumer, 7.4560932, 8.9720243
Bus_DS_Mosque_DT1_Consumer, 7.4579509, 8.9791784
Bus_DS_1st_corner_shop_Consumer, 7.4624566, 8.9762045
Bus_DS_Rd_14_DT1_Consumer, 7.4585263, 8.9736879
Bus_DS_Peace_Court_Estate_DT_3_Consumer, 7.4724080, 8.9765089
Bus_DS_Nzube_Estate_DT_3_Consumer, 7.4677601, 8.9668625
Bus_DS_13_Road_Efab_City_Estate_Consumer, 7.4579182, 8.9775726
Bus_DS_AHMADU_BELLO_CLOSE_DT_1_Consumer, 7.4709686, 8.9769226
Bus_DS_Road_12_DT1_Consumer, 7.4613123, 8.9778138
Bus_DS_Peace_Court_Estate_DT_2_Consumer, 7.4715490, 8.9766629
Bus_DS_NZUBE_DT2_Consumer, 7.4660496, 8.9696432
Bus_DS_Muhammedu_Bihari_DT_Consumer, 7.4662039, 8.9763703
Bus_DS_Efab_Estate_DT_1_Consumer, 7.4616933, 8.9750383
Bus_DS_DIG_DT1_Consumer, 7.4596956, 8.9787525
Bus_DS_Rd_22_DT_1_Consumer, 7.4563771, 8.9738633
Bus_DS_2nd_corner_shop_DT_Consumer, 7.4574600, 8.9690500
Bus_DS_31_Rd_DT_Consumer, 7.4572507, 8.9682829
Bus_DS_Nzube_4_Consumer, 7.4681415, 8.9673344
Bus_DS_INEC_Consumer, 7.4870948, 9.0722889
Bus_DS_SHELTER_VIEW_DT_Consumer, 7.4823841, 8.9731333
Bus_DS_Minfa1_DT_4_Consumer, 7.4640967, 8.9755956
Bus_DS_Abdullahi_Attah_Plaza_DT_Consumer, 7.4603095, 8.9599608
Bus_DS_CBN_quarters_DT_6_Consumer, 7.4758533, 9.0696300
Bus_DS_MINFA_1_DT_2_Consumer, 7.4661849, 8.9736816
Bus_DS_PENT_CITY_DT_2_Consumer, 7.4769308, 8.9651335
Bus_DS_ROAD_2_DT1_Consumer, 7.4943849, 8.9691382
Bus_DS_Pent_ville_Estate_DT_1_Consumer, 7.4774736, 8.9645562
Bus_DS_MINFA_2_ESTATE_DT3_Consumer, 7.4630879, 8.9721315
Bus_DS_His_Grace_Pavilion_DT2_Consumer, 7.4872484, 8.9675977
Bus_DS_Washington_DT_2_Consumer, 7.4950400, 8.9670279
Bus_DS_Minfa_2_Estate_DT_1_Consumer, 7.4619842, 8.9714206
Bus_DS_FRSC_DT_1_Consumer, 7.4784329, 8.9559323
Bus_DS_IPENT_3_TR_1_Consumer, 7.4587083, 8.9606083
Bus_DS_Von_Dt_Consumer, 7.4722517, 9.0764233
Bus_DS_CBN_QUARTER_1_Consumer, 7.4773717, 9.0707667
Bus_DS_Palmview_Core_Earth_Estate_Consumer, 7.4708156, 8.9718466
Bus_DS_Minfa_1_Estate_DT_1_Consumer, 7.4654712, 8.9737077
Bus_DS_Saraha_estate_Dt2_Consumer, 7.4740938, 8.9713986
Bus_DS_Pengasan_Estate_3_Consumer, 7.4676057, 8.9640611
Bus_DS_Jubilation_better_Estate_1_Consumer, 7.4642598, 8.9619527
Bus_DS_Bentell_Gardens_Estate_DT_1_Consumer, 7.4652758, 8.9707710
Bus_DS_MICHVILLE_TR_1_Consumer, 7.4588756, 8.9598524
Bus_DS_Washington_DT_1_Consumer, 7.4934943, 8.9659038
Bus_DS_IPENT_4_Estate_Consumer, 7.4567136, 8.9567364
Bus_DS_Fafun_estate_DT_Consumer, 7.4758233, 8.9698617
Bus_DS_IPENT_5_DT_Consumer, 7.4673547, 8.9574569
Bus_DS_CBN_quarters_4_Consumer, 7.4772718, 9.0704207
Bus_DS_FRSC_DT_3_Consumer, 7.4775399, 8.9601879
Bus_DS_River_Valley_Estate_DT_Consumer, 7.4693814, 8.9749167
Bus_DS_Pentville_Estate_DT_4_Consumer, 7.4754066, 8.9608990
Bus_DS_COPACABANA_1_Consumer, 7.4853782, 8.9735374
Bus_DS_CBN_QUARTER_DT_7_Consumer, 7.4758877, 9.0715444
Bus_DS_First_Generation_Estate_DT_Consumer, 7.4637999, 8.9754104
Bus_DS_CITISCAPE_DT_1_Consumer, 7.4825028, 8.9713076
Bus_DS_Citiscape_Dt_2_Consumer, 7.4823487, 8.9703567
Bus_DS_CBN_Quarters_3_Consumer, 7.4754152, 9.0703034
Bus_DS_Abdullahi_Attach_We_Estate_Consumer, 7.4587997, 8.9608883
Bus_DS_Minfa_estate_DT_2_Consumer, 7.4629825, 8.9711496
Bus_DS_Minfa_1_DT_3_Consumer, 7.4661521, 8.9753712
Bus_DS_NNPC_pension_fund_Consumer, 7.4750650, 9.0825967
Bus_DS_BERGER_COLOUR_WORLD_DT_Consumer, 7.4676069, 9.0848562
Bus_DS_GLORY_MOJEC_PLAZA_Consumer, 7.4674267, 9.0847550
Bus_DS_Photo_gallery_DT_47_ADETOKUNBO_ADEMOLA_Consumer, 7.4856752, 9.0712521
Bus_DS_Oceanic_Catering_DT_2_Kolda_link_Street_Consumer, 7.4887652, 9.0706235
Bus_DS_SUPERMARKET_4U_DT_58_ADETOKUN_ADEMOLA_CRESCENT_Consumer, 7.4857425, 9.0725780
Bus_DS_Kolda_Link_2_10_Kolda_Link_Consumer, 7.4888300, 9.0696133
Bus_DS_REGENT_ESTATE_DT_Consumer, 7.4758766, 9.0823254
Bus_DS_Tapeta_3_Private_12_Tapeta_Street_Consumer, 7.4817783, 9.0764450
Bus_DS_WORLD_AID_DT_Consumer, 7.4856937, 9.0726198
Bus_DS_C_V_S_PLAZA_DT_145B_ADETOKUNBO_ADEMOLA_Consumer, 7.4804333, 9.0794533
Bus_DS_AGAPE_REGENCY_HOTEL_DT_Consumer, 7.4698303, 9.0725337
Bus_DS_TULIP_PLAZA_DT_Consumer, 7.4638517, 9.0759517
Bus_DS_FCDA_QUARTERS_DT_1_KASHIM_IBRAHIM_WAY_Consumer, 7.4650100, 9.0722033
Bus_DS_OLD_BANEX_PLAZA_Consumer, 7.4695015, 9.0850493
Bus_DS_Banex_villa_Consumer, 7.4687733, 9.0834133
Bus_DS_RABERTO_SCHOOL_Consumer, 7.4767135, 9.0799142
Bus_DS_FCDA_Quarters_2_DT_Consumer, 7.4694151, 9.0856967
Bus_DS_Bannex_Von_DT_Consumer, 7.4676833, 9.0846000
Bus_DS_Gwadal_center_FRIA_CLOSE_Consumer, 7.4890882, 9.0766324
Bus_DS_Zenith_Bank_Plot_1722_Adetokunbo_Ademola_Consumer, 7.4894099, 9.0733817
Bus_DS_VINET_HOSPITAL_DT_Consumer, 7.4709612, 8.9713652
Bus_DS_Basic_Estate_3_Consumer, 7.4740012, 8.9645214
Bus_DS_American_specialist_hospital_Consumer, 7.4899750, 9.0750500
Bus_DS_DANTATA_DT_MORIJA_CLOSE_Consumer, 7.4814721, 9.0782285
Bus_DS_Air_wave_DT_Consumer, 7.4821650, 9.0699656
Bus_DS_TAKUM_TOWER_DT_14_SEGUELA_STREET_Consumer, 7.4849170, 9.0800394
Bus_DS_Barcelona_Residence_14_BLANTYRE_STREET_Consumer, 7.4857065, 9.0731403
Bus_DS_M_I_AHAMAD_PLAZA_ADETOKUNBO_ADEMOLA_Consumer, 7.4752373, 9.0733885
Bus_DS_Spectranet_DT_Consumer, 7.4807689, 9.0691183
Bus_DS_Customer_quarters_2_Consumer, 7.4902650, 9.0778233
Bus_DS_ECOBANK_DT_112_Adetokunbo_Ademola_Consumer, 7.4759264, 9.0735247
Bus_DS_EDEN_PLACE_DT_Consumer, 7.4722333, 9.0773350
Bus_DS_Rock_view_Royal_hotel_4_Consumer, 7.4890690, 9.0732865
Bus_DS_Sakono_1_12_SAKONO_STREET_Consumer, 7.4745568, 9.0710884
Bus_DS_Custom_quarters_1_Consumer, 7.4902700, 9.0778233
Bus_DS_CHECK_IN_HOTEL_37_DURBAN_STREET_Consumer, 7.4839645, 9.0702009
Bus_DS_Mines_and_Steels_Consumer, 7.4902449, 9.0744180
Bus_DS_Atiku_presidential_campaign_organization_building_DT_Consumer, 7.4769079, 9.0761997
Bus_DS_Southern_Fried_Chicken_4_KOLDA_STREET_Consumer, 7.4879692, 9.0701856
Bus_DS_ECWA_DT_Consumer, 7.4828103, 9.0729170
Bus_DS_IMMACULATE_DIAMOND_HOTEL_110_ADETOKUNBO_ADEMOLA_Consumer, 7.4774542, 9.0767514
Bus_DS_DEDICATED_S_S_STALLION_PROP_1_Consumer, 7.4906468, 9.0719685
Bus_DS_KOKKOIES_MALL_DT_ADETOKUNBO_ADEMOLA_Consumer, 7.4877163, 9.0715761
Bus_DS_BRICK_HOUSE_DT_5_MADIANA_STREET_BESIDE_OPEN_UNIVERSITY_Consumer, 7.4707904, 9.0750029
Bus_DS_CAIRO_1_6_CAIRO_STREET_Consumer, 7.4785367, 9.0753317
Bus_DS_ISRAEL_PLAZA_NITEL_JUNCTION_Consumer, 7.4881389, 9.0707344
Bus_DS_Salatu_Royal_Estate_2_Consumer, 7.4742067, 9.0844183
Bus_DS_Zion_Court_171_Adetokunbo_Ademola_Consumer, 7.4854019, 9.0814504
Bus_DS_STICK_and_STONE_500KVA_Consumer, 7.4809067, 9.0792267
Bus_DS_Fadama_House_Consumer, 7.4770067, 9.0808200
Bus_DS_THE_ULTIMATE_MALL_ADETOKUNBO_ADEMOLA_Consumer, 7.4810791, 9.0799493
Bus_DS_Al_Noor_mosque_dt_Consumer, 7.4864100, 9.0744100
Bus_DS_Rock_view_classic_1_Consumer, 7.4878641, 9.0749485
Bus_DS_ZENITH_INSURANCE_CADASTRAL_BRANCH_Consumer, 7.4783600, 9.0776117
Bus_DS_CHELSEA_HOTEL_DT_Consumer, 7.4897883, 9.0733483
Bus_DS_TY_DANJUMA_DT_1_12_DAR_ES_SALAAM_STREET_Consumer, 7.4700740, 9.0761446
Bus_DS_Rock_view_classic_2_Consumer, 7.4879052, 9.0750736
Bus_DS_M_and_G_PLAZA_ADETOKUNBO_ADEMOLA_CRESCENT_Consumer, 7.4866109, 9.0716580
Bus_DS_BABCOOK_GUEST_HOUSE_DT_11_13_HOMBORI_STREET_Consumer, 7.4866367, 9.0754083
Bus_DS_Bozoum_close_Consumer, 7.4765000, 9.0730600
Bus_DS_OTI_CARPET_PRIVATE_DT_142_ADETOKUNBO_ADEMOLA_Consumer, 7.4802324, 9.0785199
Bus_DS_PRIME_ESTATE_Opposite_1_Garawe_street_off_Freetown_Consumer, 7.4875012, 9.0742731
Bus_DS_FOMELLA_private_Consumer, 7.4900053, 9.0765381
Bus_DS_White_House_1014_DT_FRIA_CLOSE_Consumer, 7.4889245, 9.0767209
Bus_DS_BARBEDOS_DT_PLOT_1095_MAMUO_CLOSE_Consumer, 7.4902753, 9.0683702
Bus_DS_ANGES_Plaza_200_KVA_4_SEFADU_CLOSE_Consumer, 7.4844667, 9.0723450
Bus_DS_Bond_Plaza_Consumer, 7.4909550, 9.0728600
Bus_DS_Rock_view_Royal_hotel_1_Consumer, 7.4890107, 9.0732106
Bus_DS_POPE_JOHN_PAUL_11_Consumer, 7.4821711, 9.0701786
Bus_DS_LOBITO_MALL_DT_Consumer, 7.4901347, 9.0721752
Bus_DS_GTCO_DT_98_ADETOKUNBO_ADEMOLA_Consumer, 7.4772087, 9.0722255
Bus_DS_109_PLAZA_DT_ADETOKUNBO_ADEMOLA_Consumer, 7.4773583, 9.0764383
Bus_DS_Venus_Medicare_DT_Consumer, 7.4785600, 9.0700882
Bus_DS_Omicron_property_DT_Plot_1193_Takwa_Crescent_Consumer, 7.4882117, 9.0792233
Bus_DS_Alibert_60_ADETOKUNBO_ADEMOLA_CRESCENT_Consumer, 7.4835815, 9.0719371
Bus_DS_ECOBANK_DT_CADASTRAL_BRANCH_Consumer, 7.4786217, 9.0779233
Bus_DS_EXCLUSIVE_STORE_PLOT_1201_ADETOKUNBO_ADEMOLA_Consumer, 7.4878883, 9.0777250
Bus_DS_UNITRUST_NIG_LTD_BRIA_STREET_Consumer, 7.4817563, 9.0699513
Bus_DS_PROVIDUS_BANK_Consumer, 7.4903867, 9.0729533
Bus_DS_FLOORKRAFT_DT_16_ADETOKUNBO_ADEMOLA_Consumer, 7.4915400, 9.0744167
Bus_DS_ROPP_HOUSE_ETISALAT_Consumer, 7.4799950, 9.0692583
Bus_DS_Durban_1_16_DURBAN_STREET_Consumer, 7.4868397, 9.0698835
Bus_DS_UBA_bank_18_Adetokunbo_Ademola_Crescent_Consumer, 7.4912872, 9.0741788
Bus_DS_FCMB_transformer_200KVA_1_Cairo_Street_Consumer, 7.4781318, 9.0760971
Bus_DS_CAPPADORS_PLACE_DT_OFF_ADEMOLA_ADETOKUNBO_Consumer, 7.4794417, 9.0780122
Bus_DS_NEMSAS_NHIS_Annes_Consumer, 7.4894926, 9.0770553
Bus_DS_PRIME_PLAZA_Consumer, 7.4885689, 9.0760228
Bus_DS_OLIVE_PLAZA_11_Alexandria_Crescent_Consumer, 7.4653267, 9.0826700
Bus_DS_Mahamud_and_co_law_firm_9_BOZOUM_STREET_Consumer, 7.4772117, 9.0725383
Bus_DS_Upigham_DT_3_Luanda_crescent_Consumer, 7.4902017, 9.0753750
Bus_DS_CHILDREN_AFFAIRS_3_KOLDA_STREET_Consumer, 7.4881865, 9.0707248
Bus_DS_GOVERNMENT_DAY_SECONDARY_SCHOOL_152_ADETOKUNBO_ADEMOLA_Consumer, 7.4817596, 9.0796835
Bus_DS_Garkida_Press_DT_Consumer, 7.4680442, 9.0848496
Bus_DS_KOLDA_LINK_1_15_KOLDA_LINK_Consumer, 7.4896260, 9.0683928
Bus_DS_Zenith_Bank_65_Adetokunbo_Ademola_Consumer, 7.4829700, 9.0706733
Bus_DS_Rural_Electrification_Agency_22_Freetown_street_Consumer, 7.4881937, 9.0729377
Bus_DS_YAYA_ABUBAKA_PRIVATE_DT_6_TAPETA_STREET_Consumer, 7.4823290, 9.0773489
Bus_DS_BUA_COURT_DT_Consumer, 7.4691437, 9.0745637
Bus_DS_STALLION_COURT_BLANTYRE_STREET_Consumer, 7.4814325, 9.0715082
Bus_DS_ACCESS_BANK_54_ADETOKUNBO_ADEMOLA_CRESCENT_Consumer, 7.4848942, 9.0717495
Bus_DS_Salatu_Royal_Estate_1_Consumer, 7.4741700, 9.0844250
Bus_DS_SUNSET_PLACE_OFF_ADEMOLA_ADETOKUNBO_Consumer, 7.4800683, 9.0791917
Bus_DS_Pent_City_Estate_DT_1_Consumer, 7.4701472, 8.9702899
Bus_DS_DRUM_STICK_DT_Consumer, 7.4662390, 9.0824809
Bus_DS_MISRATAH_1_DT_Consumer, 7.4652329, 9.0790592
Bus_DS_Furniture_house_compact_Consumer, 7.4671367, 9.0819017
Bus_DS_Kumasi_DT_3_Consumer, 7.4796972, 9.0828231
Bus_DS_Kumasi_5_Consumer, 7.4782344, 9.0803834
Bus_DS_COMPACT_DT_BY_TURKISH_JUNCTION_AHMADU_BELLO_WAY_Consumer, 7.4697526, 9.0786826
Bus_DS_DARE_SALAAM_dt_Consumer, 7.4693136, 9.0753788
Bus_DS_AGADES_3_20_AGADES_STREET_Consumer, 7.4723200, 9.0732900
Bus_DS_Compact_Blue_Plaza_DT_167_ADETOKUNBO_ADEMOLA_Consumer, 7.4846180, 9.0815102
Bus_DS_COMPACT_DT_OPPOSITE_HYDE_FILLING_STATION_AMINU_KANO_CRESCENT_Consumer, 7.4667084, 9.0738451
Bus_DS_Pencom_Compact_DT_Consumer, 7.4862408, 9.0787140
